EmpID,Work_Date,Clock_Time,Attendance_Event,Exception_Type
3036,2025-02-28,14:59,Clock Out,No Exception
2027,2025-01-01,09:20,Clock In,No Exception
2027,2025-01-01,17:40,Clock Out,No Exception
2027,2025-01-02,08:38,Clock In,No Exception
2027,2025-01-02,17:27,Clock Out,No Exception
2027,2025-01-03,09:14,Clock In,No Exception
2027,2025-01-03,17:09,Clock Out,No Exception
2027,2025-01-05,07:44,Clock In,No Exception
2027,2025-01-05,16:59,Clock Out,No Exception
2027,2025-01-06,09:11,Clock In,No Exception
2027,2025-01-06,18:25,Clock Out,No Exception
2027,2025-01-07,07:35,Clock In,No Exception
2027,2025-01-07,15:36,Clock Out,No Exception
2027,2025-01-08,07:18,Clock In,No Exception
2027,2025-01-08,16:32,Clock Out,No Exception
2027,2025-01-09,07:45,Clock In,No Exception
2027,2025-01-09,16:27,Clock Out,No Exception
2027,2025-01-10,08:47,Clock In,No Exception
2027,2025-01-10,17:14,Clock Out,No Exception
2027,2025-01-13,07:22,Clock In,No Exception
2027,2025-01-13,15:50,Clock Out,No Exception
2027,2025-01-14,09:51,Clock In,No Exception
2027,2025-01-14,18:56,Clock Out,No Exception
2027,2025-01-15,07:35,Clock In,No Exception
2027,2025-01-15,16:06,Clock Out,No Exception
2027,2025-01-16,09:05,Clock In,No Exception
2027,2025-01-16,18:49,Clock Out,No Exception
2027,2025-01-17,09:19,Clock In,No Exception
2027,2025-01-17,18:58,Clock Out,No Exception
2027,2025-01-20,09:35,Clock In,No Exception
2027,2025-01-20,18:40,Clock Out,No Exception
2027,2025-01-21,06:20,Clock In,No Exception
2027,2025-01-21,16:07,Clock Out,No Exception
2027,2025-01-22,09:47,Clock In,No Exception
2027,2025-01-22,19:33,Clock Out,No Exception
2027,2025-01-23,09:37,Clock In,No Exception
2027,2025-01-23,18:28,Clock Out,No Exception
2027,2025-01-24,06:25,Clock In,No Exception
2027,2025-01-24,16:25,Clock Out,No Exception
2027,2025-01-25,08:16,Clock In,No Exception
2027,2025-01-25,17:47,Clock Out,No Exception
2027,2025-01-27,07:36,Clock In,No Exception
2027,2025-01-27,17:00,Clock Out,No Exception
2027,2025-01-28,07:12,Clock In,No Exception
2027,2025-01-28,15:54,Clock Out,No Exception
2027,2025-01-29,08:04,Clock In,No Exception
2027,2025-01-29,17:17,Clock Out,No Exception
2027,2025-01-30,06:07,Clock In,No Exception
2027,2025-01-30,14:38,Clock Out,No Exception
2027,2025-01-31,06:59,Clock In,No Exception
2027,2025-01-31,14:44,Clock Out,No Exception
2027,2025-02-03,09:29,Clock In,No Exception
2027,2025-02-03,18:46,Clock Out,No Exception
2027,2025-02-04,09:47,Clock In,No Exception
2027,2025-02-04,19:35,Clock Out,No Exception
2027,2025-02-05,09:00,Clock In,No Exception
2027,2025-02-05,17:16,Clock Out,No Exception
2027,2025-02-06,07:00,Clock In,No Exception
2027,2025-02-06,15:25,Clock Out,No Exception
2027,2025-02-07,09:09,Clock In,No Exception
2027,2025-02-07,17:21,Clock Out,No Exception
2027,2025-02-10,06:50,Clock In,No Exception
2027,2025-02-10,15:32,Clock Out,No Exception
2027,2025-02-11,08:18,Clock In,No Exception
2027,2025-02-11,17:26,Clock Out,No Exception
2027,2025-02-12,09:15,Clock In,No Exception
2027,2025-02-12,18:14,Clock Out,No Exception
2027,2025-02-13,06:32,Clock In,No Exception
2027,2025-02-13,16:22,Clock Out,No Exception
2027,2025-02-14,06:31,Clock In,No Exception
2027,2025-02-14,14:20,Clock Out,No Exception
2027,2025-02-17,07:53,Clock In,No Exception
2027,2025-02-17,17:50,Clock Out,No Exception
2027,2025-02-18,07:24,Clock In,No Exception
2027,2025-02-18,15:06,Clock Out,No Exception
2027,2025-02-19,09:28,Clock In,No Exception
2027,2025-02-19,18:07,Clock Out,No Exception
2027,2025-02-20,06:44,Clock In,No Exception
2027,2025-02-20,15:52,Clock Out,No Exception
2027,2025-02-21,09:48,Clock In,No Exception
2027,2025-02-21,18:04,Clock Out,No Exception
2027,2025-02-24,07:22,Clock In,No Exception
2027,2025-02-24,15:03,Clock Out,No Exception
2027,2025-02-25,09:29,Clock In,No Exception
2027,2025-02-25,18:23,Clock Out,No Exception
2027,2025-02-26,07:27,Clock In,No Exception
2027,2025-02-26,16:29,Clock Out,No Exception
2027,2025-02-27,07:55,Clock In,No Exception
2027,2025-02-27,17:26,Clock Out,No Exception
2027,2025-02-28,08:19,Clock In,No Exception
2027,2025-02-28,16:23,Clock Out,No Exception
3101,2025-01-01,08:08,Clock In,No Exception
3101,2025-01-01,16:35,Clock Out,No Exception
3101,2025-01-02,07:51,Clock In,No Exception
3101,2025-01-02,16:33,Clock Out,No Exception
3101,2025-01-03,06:36,Clock In,No Exception
3101,2025-01-03,15:15,Clock Out,No Exception
3101,2025-01-05,08:52,Clock In,No Exception
3101,2025-01-05,17:05,Clock Out,No Exception
3101,2025-01-06,09:23,Clock In,No Exception
3101,2025-01-06,19:13,Clock Out,No Exception
3101,2025-01-07,08:17,Clock In,No Exception
3101,2025-01-07,17:04,Clock Out,No Exception
3101,2025-01-08,07:04,Clock In,No Exception
3101,2025-01-08,14:35,Clock Out,No Exception
3101,2025-01-09,06:29,Clock In,No Exception
3101,2025-01-09,15:50,Clock Out,No Exception
3101,2025-01-10,06:54,Clock In,No Exception
3101,2025-01-10,16:00,Clock Out,No Exception
3101,2025-01-12,08:08,Clock In,No Exception
3101,2025-01-12,15:45,Clock Out,No Exception
3101,2025-01-13,06:56,Clock In,No Exception
3101,2025-01-13,16:51,Clock Out,No Exception
3101,2025-01-14,08:51,Clock In,No Exception
3101,2025-01-14,17:06,Clock Out,No Exception
3101,2025-01-15,07:51,Clock In,No Exception
3101,2025-01-15,16:14,Clock Out,No Exception
3101,2025-01-16,06:32,Clock In,No Exception
3101,2025-01-16,15:19,Clock Out,No Exception
3101,2025-01-17,09:32,Clock In,No Exception
3101,2025-01-17,18:51,Clock Out,No Exception
3101,2025-01-20,07:14,Clock In,No Exception
3101,2025-01-20,16:36,Clock Out,No Exception
3101,2025-01-21,07:37,Clock In,No Exception
3101,2025-01-21,16:40,Clock Out,No Exception
3101,2025-01-22,09:53,Clock In,No Exception
3101,2025-01-22,19:41,Clock Out,No Exception
3101,2025-01-23,09:44,Clock In,No Exception
3101,2025-01-23,19:26,Clock Out,No Exception
3101,2025-01-24,06:35,Clock In,No Exception
3101,2025-01-24,15:57,Clock Out,No Exception
3101,2025-01-26,07:40,Clock In,No Exception
3101,2025-01-26,16:21,Clock Out,No Exception
3101,2025-01-27,08:21,Clock In,No Exception
3101,2025-01-27,18:15,Clock Out,No Exception
3101,2025-01-28,06:04,Clock In,No Exception
3101,2025-01-28,15:27,Clock Out,No Exception
3101,2025-01-29,06:14,Clock In,No Exception
3101,2025-01-29,14:20,Clock Out,No Exception
3101,2025-01-30,08:28,Clock In,No Exception
3101,2025-01-30,17:28,Clock Out,No Exception
3101,2025-01-31,09:51,Clock In,No Exception
3101,2025-01-31,17:48,Clock Out,No Exception
3101,2025-02-03,06:17,Clock In,No Exception
3101,2025-02-03,15:23,Clock Out,No Exception
3101,2025-02-04,09:35,Clock In,No Exception
3101,2025-02-04,19:03,Clock Out,No Exception
3101,2025-02-05,06:53,Clock In,No Exception
3101,2025-02-05,15:35,Clock Out,No Exception
3101,2025-02-06,06:13,Clock In,No Exception
3101,2025-02-06,15:53,Clock Out,No Exception
3101,2025-02-07,07:25,Clock In,No Exception
3101,2025-02-07,16:22,Clock Out,No Exception
3101,2025-02-10,09:45,Clock In,No Exception
3101,2025-02-10,18:50,Clock Out,No Exception
3101,2025-02-11,06:46,Clock In,No Exception
3101,2025-02-11,16:06,Clock Out,No Exception
3101,2025-02-12,08:24,Clock In,No Exception
3101,2025-02-12,18:05,Clock Out,No Exception
3101,2025-02-13,06:19,Clock In,No Exception
3101,2025-02-13,14:16,Clock Out,No Exception
3101,2025-02-14,07:29,Clock In,No Exception
3101,2025-02-14,16:04,Clock Out,No Exception
3101,2025-02-15,09:57,Clock In,No Exception
3101,2025-02-15,18:08,Clock Out,No Exception
3101,2025-02-16,07:44,Clock In,No Exception
3101,2025-02-16,15:24,Clock Out,No Exception
3101,2025-02-17,09:11,Clock In,No Exception
3101,2025-02-17,18:43,Clock Out,No Exception
3101,2025-02-18,09:03,Clock In,No Exception
3101,2025-02-18,17:26,Clock Out,No Exception
3101,2025-02-19,07:09,Clock In,No Exception
3101,2025-02-19,16:35,Clock Out,No Exception
3101,2025-02-20,09:52,Clock In,No Exception
3101,2025-02-20,18:55,Clock Out,No Exception
3101,2025-02-21,06:04,Clock In,No Exception
3101,2025-02-21,13:52,Clock Out,No Exception
3101,2025-02-24,09:03,Clock In,No Exception
3101,2025-02-24,17:23,Clock Out,No Exception
3101,2025-02-25,09:29,Clock In,No Exception
3101,2025-02-25,19:26,Clock Out,No Exception
3101,2025-02-26,06:26,Clock In,No Exception
3101,2025-02-26,15:26,Clock Out,No Exception
3101,2025-02-27,09:00,Clock In,No Exception
3101,2025-02-27,17:43,Clock Out,No Exception
3101,2025-02-28,08:11,Clock In,No Exception
3101,2025-02-28,16:41,Clock Out,No Exception
2048,2025-01-01,06:49,Clock In,No Exception
2048,2025-01-01,14:34,Clock Out,No Exception
2048,2025-01-02,06:58,Clock In,No Exception
2048,2025-01-02,14:38,Clock Out,No Exception
2048,2025-01-03,09:52,Clock In,No Exception
2048,2025-01-03,18:20,Clock Out,No Exception
2048,2025-01-05,07:33,Clock In,No Exception
2048,2025-01-05,16:28,Clock Out,No Exception
2048,2025-01-06,06:21,Clock In,No Exception
2048,2025-01-06,15:00,Clock Out,No Exception
2048,2025-01-07,07:33,Clock In,No Exception
2048,2025-01-07,17:17,Clock Out,No Exception
2048,2025-01-08,08:54,Clock In,No Exception
2048,2025-01-08,16:35,Clock Out,No Exception
2048,2025-01-09,09:17,Clock In,No Exception
2048,2025-01-09,18:31,Clock Out,No Exception
2048,2025-01-10,07:39,Clock In,No Exception
2048,2025-01-10,17:36,Clock Out,No Exception
2048,2025-01-13,08:46,Clock In,No Exception
2048,2025-01-13,16:38,Clock Out,No Exception
2048,2025-01-14,06:49,Clock In,No Exception
2048,2025-01-14,14:22,Clock Out,No Exception
2048,2025-01-15,06:51,Clock In,No Exception
2048,2025-01-15,15:07,Clock Out,No Exception
2048,2025-01-16,07:11,Clock In,No Exception
2048,2025-01-16,15:18,Clock Out,No Exception
2048,2025-01-17,07:33,Clock In,No Exception
2048,2025-01-17,15:34,Clock Out,No Exception
2048,2025-01-19,08:00,Clock In,No Exception
2048,2025-01-19,15:45,Clock Out,No Exception
2048,2025-01-20,09:40,Clock In,No Exception
2048,2025-01-20,17:24,Clock Out,No Exception
2048,2025-01-21,06:38,Clock In,No Exception
2048,2025-01-21,16:03,Clock Out,No Exception
2048,2025-01-22,06:22,Clock In,No Exception
2048,2025-01-22,15:15,Clock Out,No Exception
2048,2025-01-23,06:51,Clock In,No Exception
2048,2025-01-23,15:52,Clock Out,No Exception
2048,2025-01-24,06:44,Clock In,No Exception
2048,2025-01-24,14:22,Clock Out,No Exception
2048,2025-01-27,09:02,Clock In,No Exception
2048,2025-01-27,18:48,Clock Out,No Exception
2048,2025-01-28,08:47,Clock In,No Exception
2048,2025-01-28,18:31,Clock Out,No Exception
2048,2025-01-29,08:39,Clock In,No Exception
2048,2025-01-29,17:09,Clock Out,No Exception
2048,2025-01-30,08:24,Clock In,No Exception
2048,2025-01-30,17:55,Clock Out,No Exception
2048,2025-01-31,06:09,Clock In,No Exception
2048,2025-01-31,16:07,Clock Out,No Exception
2048,2025-02-02,08:52,Clock In,No Exception
2048,2025-02-02,18:37,Clock Out,No Exception
2048,2025-02-03,06:15,Clock In,No Exception
2048,2025-02-03,15:45,Clock Out,No Exception
2048,2025-02-04,07:08,Clock In,No Exception
2048,2025-02-04,16:58,Clock Out,No Exception
2048,2025-02-05,08:18,Clock In,No Exception
2048,2025-02-05,17:07,Clock Out,No Exception
2048,2025-02-06,06:14,Clock In,No Exception
2048,2025-02-06,16:04,Clock Out,No Exception
2048,2025-02-07,09:15,Clock In,No Exception
2048,2025-02-07,18:25,Clock Out,No Exception
2048,2025-02-10,07:47,Clock In,No Exception
2048,2025-02-10,17:47,Clock Out,No Exception
2048,2025-02-11,06:59,Clock In,No Exception
2048,2025-02-11,15:05,Clock Out,No Exception
2048,2025-02-12,09:08,Clock In,No Exception
2048,2025-02-12,18:49,Clock Out,No Exception
2048,2025-02-13,09:53,Clock In,No Exception
2048,2025-02-13,18:19,Clock Out,No Exception
2048,2025-02-14,08:54,Clock In,No Exception
2048,2025-02-14,17:38,Clock Out,No Exception
2048,2025-02-17,06:05,Clock In,No Exception
2048,2025-02-17,13:45,Clock Out,No Exception
2048,2025-02-18,06:15,Clock In,No Exception
2048,2025-02-18,15:20,Clock Out,No Exception
2048,2025-02-19,07:09,Clock In,No Exception
2048,2025-02-19,16:13,Clock Out,No Exception
2048,2025-02-20,07:02,Clock In,No Exception
2048,2025-02-20,14:41,Clock Out,No Exception
2048,2025-02-21,06:13,Clock In,No Exception
2048,2025-02-21,15:46,Clock Out,No Exception
2048,2025-02-24,06:23,Clock In,No Exception
2048,2025-02-24,15:27,Clock Out,No Exception
2048,2025-02-25,06:51,Clock In,No Exception
2048,2025-02-25,15:14,Clock Out,No Exception
2048,2025-02-26,06:39,Clock In,No Exception
2048,2025-02-26,15:55,Clock Out,No Exception
2048,2025-02-27,07:36,Clock In,No Exception
2048,2025-02-27,16:26,Clock Out,No Exception
2048,2025-02-28,06:20,Clock In,No Exception
2048,2025-02-28,14:01,Clock Out,No Exception
2665,2025-01-01,09:34,Clock In,No Exception
2665,2025-01-01,19:25,Clock Out,No Exception
2665,2025-01-02,06:18,Clock In,No Exception
2665,2025-01-02,15:55,Clock Out,No Exception
2665,2025-01-03,06:14,Clock In,No Exception
2665,2025-01-03,14:39,Clock Out,No Exception
2665,2025-01-06,09:05,Clock In,No Exception
2665,2025-01-06,17:24,Clock Out,No Exception
2665,2025-01-07,06:06,Clock In,No Exception
2665,2025-01-07,14:42,Clock Out,No Exception
2665,2025-01-08,07:53,Clock In,No Exception
2665,2025-01-08,15:49,Clock Out,No Exception
2665,2025-01-09,06:47,Clock In,No Exception
2665,2025-01-09,14:29,Clock Out,No Exception
2665,2025-01-10,06:01,Clock In,No Exception
2665,2025-01-10,14:14,Clock Out,No Exception
2665,2025-01-13,08:17,Clock In,No Exception
2665,2025-01-13,17:06,Clock Out,No Exception
2665,2025-01-14,08:34,Clock In,No Exception
2665,2025-01-14,17:44,Clock Out,No Exception
2665,2025-01-15,09:43,Clock In,No Exception
2665,2025-01-15,19:26,Clock Out,No Exception
2665,2025-01-16,07:28,Clock In,No Exception
2665,2025-01-16,16:01,Clock Out,No Exception
2665,2025-01-17,09:36,Clock In,No Exception
2665,2025-01-17,19:15,Clock Out,No Exception
2665,2025-01-18,07:12,Clock In,No Exception
2665,2025-01-18,15:51,Clock Out,No Exception
2665,2025-01-20,07:17,Clock In,No Exception
2665,2025-01-20,15:56,Clock Out,No Exception
2665,2025-01-21,09:54,Clock In,No Exception
2665,2025-01-21,18:44,Clock Out,No Exception
2665,2025-01-22,07:08,Clock In,No Exception
2665,2025-01-22,16:54,Clock Out,No Exception
2665,2025-01-23,08:15,Clock In,No Exception
2665,2025-01-23,17:55,Clock Out,No Exception
2665,2025-01-24,08:08,Clock In,No Exception
2665,2025-01-24,16:58,Clock Out,No Exception
2665,2025-01-27,09:05,Clock In,No Exception
2665,2025-01-27,18:54,Clock Out,No Exception
2665,2025-01-28,08:34,Clock In,No Exception
2665,2025-01-28,16:51,Clock Out,No Exception
2665,2025-01-29,06:57,Clock In,No Exception
2665,2025-01-29,16:43,Clock Out,No Exception
2665,2025-01-30,08:02,Clock In,No Exception
2665,2025-01-30,17:41,Clock Out,No Exception
2665,2025-01-31,08:32,Clock In,No Exception
2665,2025-01-31,17:26,Clock Out,No Exception
2665,2025-02-03,08:28,Clock In,No Exception
2665,2025-02-03,16:09,Clock Out,No Exception
2665,2025-02-04,08:38,Clock In,No Exception
2665,2025-02-04,17:50,Clock Out,No Exception
2665,2025-02-05,08:02,Clock In,No Exception
2665,2025-02-05,17:29,Clock Out,No Exception
2665,2025-02-06,08:52,Clock In,No Exception
2665,2025-02-06,18:08,Clock Out,No Exception
2665,2025-02-07,09:30,Clock In,No Exception
2665,2025-02-07,19:18,Clock Out,No Exception
2665,2025-02-08,06:29,Clock In,No Exception
2665,2025-02-08,15:22,Clock Out,No Exception
2665,2025-02-10,07:47,Clock In,No Exception
2665,2025-02-10,17:46,Clock Out,No Exception
2665,2025-02-11,07:50,Clock In,No Exception
2665,2025-02-11,16:19,Clock Out,No Exception
2665,2025-02-12,06:29,Clock In,No Exception
2665,2025-02-12,15:31,Clock Out,No Exception
2665,2025-02-13,09:34,Clock In,No Exception
2665,2025-02-13,18:15,Clock Out,No Exception
2665,2025-02-14,09:45,Clock In,No Exception
2665,2025-02-14,17:36,Clock Out,No Exception
2665,2025-02-17,08:27,Clock In,No Exception
2665,2025-02-17,18:13,Clock Out,No Exception
2665,2025-02-18,09:03,Clock In,No Exception
2665,2025-02-18,17:15,Clock Out,No Exception
2665,2025-02-19,06:21,Clock In,No Exception
2665,2025-02-19,15:08,Clock Out,No Exception
2665,2025-02-20,06:26,Clock In,No Exception
2665,2025-02-20,14:34,Clock Out,No Exception
2665,2025-02-21,08:44,Clock In,No Exception
2665,2025-02-21,17:40,Clock Out,No Exception
2665,2025-02-23,06:09,Clock In,No Exception
2665,2025-02-23,14:26,Clock Out,No Exception
2665,2025-02-24,07:59,Clock In,No Exception
2665,2025-02-24,16:44,Clock Out,No Exception
2665,2025-02-25,06:48,Clock In,No Exception
2665,2025-02-25,16:25,Clock Out,No Exception
2665,2025-02-26,07:27,Clock In,No Exception
2665,2025-02-26,15:15,Clock Out,No Exception
2665,2025-02-27,08:22,Clock In,No Exception
2665,2025-02-27,15:58,Clock Out,No Exception
2665,2025-02-28,06:08,Clock In,No Exception
2665,2025-02-28,14:47,Clock Out,No Exception
3721,2025-01-01,07:23,Clock In,No Exception
3721,2025-01-01,16:14,Clock Out,No Exception
3721,2025-01-02,06:03,Clock In,No Exception
3721,2025-01-02,14:42,Clock Out,No Exception
3721,2025-01-03,09:09,Clock In,No Exception
3721,2025-01-03,17:13,Clock Out,No Exception
3721,2025-01-06,07:06,Clock In,No Exception
3721,2025-01-06,16:50,Clock Out,No Exception
3721,2025-01-07,08:27,Clock In,No Exception
3721,2025-01-07,16:47,Clock Out,No Exception
3721,2025-01-08,06:08,Clock In,No Exception
3721,2025-01-08,14:35,Clock Out,No Exception
3721,2025-01-09,08:44,Clock In,No Exception
3721,2025-01-09,17:20,Clock Out,No Exception
3721,2025-01-10,06:44,Clock In,No Exception
3721,2025-01-10,15:41,Clock Out,No Exception
3721,2025-01-13,09:11,Clock In,No Exception
3721,2025-01-13,18:16,Clock Out,No Exception
3721,2025-01-14,06:30,Clock In,No Exception
3721,2025-01-14,15:20,Clock Out,No Exception
3721,2025-01-15,09:01,Clock In,No Exception
3721,2025-01-15,18:28,Clock Out,No Exception
3721,2025-01-16,07:38,Clock In,No Exception
3721,2025-01-16,15:43,Clock Out,No Exception
3721,2025-01-17,07:01,Clock In,No Exception
3721,2025-01-17,14:55,Clock Out,No Exception
3721,2025-01-20,09:40,Clock In,No Exception
3721,2025-01-20,18:22,Clock Out,No Exception
3721,2025-01-21,08:07,Clock In,No Exception
3721,2025-01-21,17:06,Clock Out,No Exception
3721,2025-01-22,06:56,Clock In,No Exception
3721,2025-01-22,16:08,Clock Out,No Exception
3721,2025-01-23,09:14,Clock In,No Exception
3721,2025-01-23,17:35,Clock Out,No Exception
3721,2025-01-24,06:02,Clock In,No Exception
3721,2025-01-24,15:59,Clock Out,No Exception
3721,2025-01-27,07:36,Clock In,No Exception
3721,2025-01-27,17:35,Clock Out,No Exception
3721,2025-01-28,07:29,Clock In,No Exception
3721,2025-01-28,17:09,Clock Out,No Exception
3721,2025-01-29,07:27,Clock In,No Exception
3721,2025-01-29,15:03,Clock Out,No Exception
3721,2025-01-30,07:48,Clock In,No Exception
3721,2025-01-30,17:09,Clock Out,No Exception
3721,2025-01-31,07:39,Clock In,No Exception
3721,2025-01-31,15:29,Clock Out,No Exception
3721,2025-02-03,07:53,Clock In,No Exception
3721,2025-02-03,16:42,Clock Out,No Exception
3721,2025-02-04,06:41,Clock In,No Exception
3721,2025-02-04,15:33,Clock Out,No Exception
3721,2025-02-05,09:01,Clock In,No Exception
3721,2025-02-05,18:25,Clock Out,No Exception
3721,2025-02-06,06:19,Clock In,No Exception
3721,2025-02-06,16:06,Clock Out,No Exception
3721,2025-02-07,07:30,Clock In,No Exception
3721,2025-02-07,17:08,Clock Out,No Exception
3721,2025-02-10,06:51,Clock In,No Exception
3721,2025-02-10,16:21,Clock Out,No Exception
3721,2025-02-11,07:18,Clock In,No Exception
3721,2025-02-11,16:44,Clock Out,No Exception
3721,2025-02-12,09:10,Clock In,No Exception
3721,2025-02-12,16:41,Clock Out,No Exception
3721,2025-02-13,07:21,Clock In,No Exception
3721,2025-02-13,16:59,Clock Out,No Exception
3721,2025-02-14,07:28,Clock In,No Exception
3721,2025-02-14,15:39,Clock Out,No Exception
3721,2025-02-15,08:20,Clock In,No Exception
3721,2025-02-15,16:19,Clock Out,No Exception
3721,2025-02-17,07:33,Clock In,No Exception
3721,2025-02-17,17:23,Clock Out,No Exception
3721,2025-02-18,08:43,Clock In,No Exception
3721,2025-02-18,18:15,Clock Out,No Exception
3721,2025-02-19,09:07,Clock In,No Exception
3721,2025-02-19,16:38,Clock Out,No Exception
3721,2025-02-20,06:28,Clock In,No Exception
3721,2025-02-20,14:11,Clock Out,No Exception
3721,2025-02-21,08:53,Clock In,No Exception
3721,2025-02-21,17:06,Clock Out,No Exception
3721,2025-02-24,08:55,Clock In,No Exception
3721,2025-02-24,17:02,Clock Out,No Exception
3721,2025-02-25,07:10,Clock In,No Exception
3721,2025-02-25,15:15,Clock Out,No Exception
3721,2025-02-26,08:54,Clock In,No Exception
3721,2025-02-26,16:53,Clock Out,No Exception
3721,2025-02-27,07:11,Clock In,No Exception
3721,2025-02-27,17:00,Clock Out,No Exception
3721,2025-02-28,08:25,Clock In,No Exception
3721,2025-02-28,16:50,Clock Out,No Exception
2674,2025-01-01,09:09,Clock In,No Exception
2674,2025-01-01,18:59,Clock Out,No Exception
2674,2025-01-02,07:08,Clock In,No Exception
2674,2025-01-02,14:49,Clock Out,No Exception
2674,2025-01-03,06:13,Clock In,No Exception
2674,2025-01-03,14:50,Clock Out,No Exception
2674,2025-01-06,06:50,Clock In,No Exception
2674,2025-01-06,14:59,Clock Out,No Exception
2674,2025-01-07,08:54,Clock In,No Exception
2674,2025-01-07,16:35,Clock Out,No Exception
2674,2025-01-08,07:57,Clock In,No Exception
2674,2025-01-08,15:30,Clock Out,No Exception
2674,2025-01-09,07:21,Clock In,No Exception
2674,2025-01-09,16:45,Clock Out,No Exception
2674,2025-01-10,07:40,Clock In,No Exception
2674,2025-01-10,15:27,Clock Out,No Exception
2674,2025-01-13,08:18,Clock In,No Exception
2674,2025-01-13,16:04,Clock Out,No Exception
2674,2025-01-14,08:28,Clock In,No Exception
2674,2025-01-14,17:08,Clock Out,No Exception
2674,2025-01-15,08:20,Clock In,No Exception
2674,2025-01-15,16:45,Clock Out,No Exception
2674,2025-01-16,06:17,Clock In,No Exception
2674,2025-01-16,13:57,Clock Out,No Exception
2674,2025-01-17,09:55,Clock In,No Exception
2674,2025-01-17,18:55,Clock Out,No Exception
2674,2025-01-18,06:04,Clock In,No Exception
2674,2025-01-18,13:59,Clock Out,No Exception
2674,2025-01-19,07:31,Clock In,No Exception
2674,2025-01-19,15:23,Clock Out,No Exception
2674,2025-01-20,06:47,Clock In,No Exception
2674,2025-01-20,16:21,Clock Out,No Exception
2674,2025-01-21,08:00,Clock In,No Exception
2674,2025-01-21,15:46,Clock Out,No Exception
2674,2025-01-22,07:43,Clock In,No Exception
2674,2025-01-22,15:30,Clock Out,No Exception
2674,2025-01-23,07:02,Clock In,No Exception
2674,2025-01-23,16:37,Clock Out,No Exception
2674,2025-01-24,08:45,Clock In,No Exception
2674,2025-01-24,16:54,Clock Out,No Exception
2674,2025-01-26,09:25,Clock In,No Exception
2674,2025-01-26,18:41,Clock Out,No Exception
2674,2025-01-27,06:55,Clock In,No Exception
2674,2025-01-27,16:45,Clock Out,No Exception
2674,2025-01-28,09:25,Clock In,No Exception
2674,2025-01-28,18:44,Clock Out,No Exception
2674,2025-01-29,08:27,Clock In,No Exception
2674,2025-01-29,16:43,Clock Out,No Exception
2674,2025-01-30,08:26,Clock In,No Exception
2674,2025-01-30,16:25,Clock Out,No Exception
2674,2025-01-31,08:53,Clock In,No Exception
2674,2025-01-31,16:45,Clock Out,No Exception
2674,2025-02-03,07:07,Clock In,No Exception
2674,2025-02-03,15:32,Clock Out,No Exception
2674,2025-02-04,07:42,Clock In,No Exception
2674,2025-02-04,17:04,Clock Out,No Exception
2674,2025-02-05,08:18,Clock In,No Exception
2674,2025-02-05,16:11,Clock Out,No Exception
2674,2025-02-06,08:42,Clock In,No Exception
2674,2025-02-06,18:26,Clock Out,No Exception
2674,2025-02-07,08:57,Clock In,No Exception
2674,2025-02-07,18:25,Clock Out,No Exception
2674,2025-02-08,07:53,Clock In,No Exception
2674,2025-02-08,17:38,Clock Out,No Exception
2674,2025-02-10,08:59,Clock In,No Exception
2674,2025-02-10,17:06,Clock Out,No Exception
2674,2025-02-11,06:39,Clock In,No Exception
2674,2025-02-11,16:04,Clock Out,No Exception
2674,2025-02-12,08:48,Clock In,No Exception
2674,2025-02-12,16:47,Clock Out,No Exception
2674,2025-02-13,07:36,Clock In,No Exception
2674,2025-02-13,15:26,Clock Out,No Exception
2674,2025-02-14,06:39,Clock In,No Exception
2674,2025-02-14,14:53,Clock Out,No Exception
2674,2025-02-17,07:00,Clock In,No Exception
2674,2025-02-17,15:30,Clock Out,No Exception
2674,2025-02-18,08:22,Clock In,No Exception
2674,2025-02-18,18:19,Clock Out,No Exception
2674,2025-02-19,09:23,Clock In,No Exception
2674,2025-02-19,17:43,Clock Out,No Exception
2674,2025-02-20,08:02,Clock In,No Exception
2674,2025-02-20,15:39,Clock Out,No Exception
2674,2025-02-21,08:37,Clock In,No Exception
2674,2025-02-21,18:20,Clock Out,No Exception
2674,2025-02-22,06:36,Clock In,No Exception
2674,2025-02-22,15:22,Clock Out,No Exception
2674,2025-02-24,06:59,Clock In,No Exception
2674,2025-02-24,16:28,Clock Out,No Exception
2674,2025-02-25,09:43,Clock In,No Exception
2674,2025-02-25,19:19,Clock Out,No Exception
2674,2025-02-26,06:10,Clock In,No Exception
2674,2025-02-26,14:11,Clock Out,No Exception
2674,2025-02-27,06:50,Clock In,No Exception
2674,2025-02-27,15:18,Clock Out,No Exception
2674,2025-02-28,08:36,Clock In,No Exception
2674,2025-02-28,18:34,Clock Out,No Exception
1974,2025-01-01,08:57,Clock In,No Exception
1974,2025-01-01,16:37,Clock Out,No Exception
1974,2025-01-02,07:01,Clock In,No Exception
1974,2025-01-02,16:15,Clock Out,No Exception
1974,2025-01-03,06:49,Clock In,No Exception
1974,2025-01-03,14:55,Clock Out,No Exception
1974,2025-01-06,06:14,Clock In,No Exception
1974,2025-01-06,15:13,Clock Out,No Exception
1974,2025-01-07,07:24,Clock In,No Exception
1974,2025-01-07,15:58,Clock Out,No Exception
1974,2025-01-08,07:34,Clock In,No Exception
1974,2025-01-08,15:30,Clock Out,No Exception
1974,2025-01-09,06:24,Clock In,No Exception
1974,2025-01-09,15:52,Clock Out,No Exception
1974,2025-01-10,09:34,Clock In,No Exception
