EmpID,Pay_Period,Work_Date,Hours_Worked,Hourly_Rate,Gross_Pay
3636,2025-01,2025-02-03,8.67,32,277.44
3636,2025-01,2025-02-04,9.4,32,300.8
3636,2025-01,2025-02-05,9.55,32,305.6
3636,2025-01,2025-02-06,9.62,32,307.84
3636,2025-01,2025-02-07,8.63,32,276.16
3636,2025-01,2025-02-10,7.9,32,252.8
3636,2025-01,2025-02-11,9.68,32,309.76
3636,2025-01,2025-02-12,8.32,32,266.24
3636,2025-01,2025-02-13,9.42,32,301.44
3636,2025-01,2025-02-14,8.05,32,257.6
3636,2025-01,2025-02-16,8.85,32,283.2
3636,2025-01,2025-02-17,9.15,32,292.8
3636,2025-01,2025-02-18,8.43,32,269.76
3636,2025-01,2025-02-19,9.27,32,296.64
3636,2025-01,2025-02-20,9.83,32,314.56
3636,2025-01,2025-02-21,9.82,32,314.24
3636,2025-01,2025-02-22,7.6,32,243.2
3636,2025-01,2025-02-24,9.83,32,314.56
3636,2025-01,2025-02-25,9.48,32,303.36
3636,2025-01,2025-02-26,8.15,32,260.8
3636,2025-01,2025-02-27,9.82,32,314.24
3636,2025-01,2025-02-28,7.7,32,246.4
3640,2025-01,2025-01-01,8.07,28,225.96
3640,2025-01,2025-01-02,9.87,28,276.36
3640,2025-01,2025-01-03,8.77,28,245.56
3640,2025-01,2025-01-05,7.62,28,213.36
3640,2025-01,2025-01-06,9.37,28,262.36
3640,2025-01,2025-01-07,7.93,28,222.04
3640,2025-01,2025-01-08,8.75,28,245.0
3640,2025-01,2025-01-09,7.58,28,212.24
3640,2025-01,2025-01-10,9.12,28,255.36
3640,2025-01,2025-01-12,9.28,28,259.84
3640,2025-01,2025-01-13,8.27,28,231.56
3640,2025-01,2025-01-14,9.23,28,258.44
3640,2025-01,2025-01-15,8.68,28,243.04
3640,2025-01,2025-01-16,8.9,28,249.2
3640,2025-01,2025-01-17,8.23,28,230.44
3640,2025-01,2025-01-20,8.6,28,240.8
3640,2025-01,2025-01-21,9.48,28,265.44
3640,2025-01,2025-01-22,7.82,28,218.96
3640,2025-01,2025-01-23,9.37,28,262.36
3640,2025-01,2025-01-24,7.95,28,222.6
3640,2025-01,2025-01-27,8.27,28,231.56
3640,2025-01,2025-01-28,9.5,28,266.0
3640,2025-01,2025-01-29,7.72,28,216.16
3640,2025-01,2025-01-30,8.42,28,235.76
3640,2025-01,2025-01-31,8.37,28,234.36
3640,2025-01,2025-02-03,8.2,28,229.6
3640,2025-01,2025-02-04,7.85,28,219.8
3640,2025-01,2025-02-05,8.48,28,237.44
3640,2025-01,2025-02-06,7.6,28,212.8
3640,2025-01,2025-02-07,9.77,28,273.56
3640,2025-01,2025-02-10,9.6,28,268.8
3640,2025-01,2025-02-11,8.88,28,248.64
3640,2025-01,2025-02-12,9.38,28,262.64
3640,2025-01,2025-02-13,9.42,28,263.76
3640,2025-01,2025-02-14,7.78,28,217.84
3640,2025-01,2025-02-17,8.52,28,238.56
3640,2025-01,2025-02-18,8.77,28,245.56
3640,2025-01,2025-02-19,7.73,28,216.44
3640,2025-01,2025-02-20,9.6,28,268.8
3640,2025-01,2025-02-21,9.0,28,252.0
3640,2025-01,2025-02-23,8.53,28,238.84
3640,2025-01,2025-02-24,8.2,28,229.6
3640,2025-01,2025-02-25,7.52,28,210.56
3640,2025-01,2025-02-26,9.17,28,256.76
3640,2025-01,2025-02-27,7.9,28,221.2
3640,2025-01,2025-02-28,7.95,28,222.6
3648,2025-01,2025-01-01,8.9,28,249.2
3648,2025-01,2025-01-02,7.75,28,217.0
3648,2025-01,2025-01-03,8.92,28,249.76
3648,2025-01,2025-01-06,9.4,28,263.2
3648,2025-01,2025-01-07,8.93,28,250.04
3648,2025-01,2025-01-08,8.97,28,251.16
3648,2025-01,2025-01-09,8.47,28,237.16
3648,2025-01,2025-01-10,7.88,28,220.64
3648,2025-01,2025-01-13,9.28,28,259.84
3648,2025-01,2025-01-14,8.68,28,243.04
3648,2025-01,2025-01-15,8.45,28,236.6
3648,2025-01,2025-01-16,8.07,28,225.96
3648,2025-01,2025-01-18,9.77,28,273.56
3648,2025-01,2025-01-20,8.2,28,229.6
3648,2025-01,2025-01-21,8.2,28,229.6
3648,2025-01,2025-01-22,9.72,28,272.16
3648,2025-01,2025-01-23,8.45,28,236.6
3648,2025-01,2025-01-24,9.15,28,256.2
3648,2025-01,2025-01-25,8.28,28,231.84
3648,2025-01,2025-01-27,8.07,28,225.96
3648,2025-01,2025-01-28,9.7,28,271.6
3648,2025-01,2025-01-29,9.5,28,266.0
3648,2025-01,2025-01-30,9.45,28,264.6
3648,2025-01,2025-01-31,8.5,28,238.0
3648,2025-01,2025-02-01,8.5,28,238.0
3648,2025-01,2025-02-02,9.1,28,254.8
3648,2025-01,2025-02-03,8.43,28,236.04
3648,2025-01,2025-02-04,9.93,28,278.04
3648,2025-01,2025-02-05,9.6,28,268.8
3648,2025-01,2025-02-06,8.38,28,234.64
3648,2025-01,2025-02-07,8.75,28,245.0
3648,2025-01,2025-02-08,9.43,28,264.04
3648,2025-01,2025-02-10,7.57,28,211.96
3648,2025-01,2025-02-11,8.0,28,224.0
3648,2025-01,2025-02-12,9.68,28,271.04
3648,2025-01,2025-02-13,8.13,28,227.64
3648,2025-01,2025-02-14,8.42,28,235.76
3648,2025-01,2025-02-16,8.05,28,225.4
3648,2025-01,2025-02-17,8.27,28,231.56
3648,2025-01,2025-02-18,8.07,28,225.96
3648,2025-01,2025-02-19,9.85,28,275.8
3648,2025-01,2025-02-20,7.87,28,220.36
3648,2025-01,2025-02-21,7.75,28,217.0
3648,2025-01,2025-02-22,9.88,28,276.64
3648,2025-01,2025-02-24,9.92,28,277.76
3648,2025-01,2025-02-25,9.45,28,264.6
3648,2025-01,2025-02-26,9.25,28,259.0
3648,2025-01,2025-02-27,8.62,28,241.36
3648,2025-01,2025-02-28,7.62,28,213.36
3649,2025-01,2025-01-01,8.65,28,242.2
3649,2025-01,2025-01-02,7.5,28,210.0
3649,2025-01,2025-01-03,9.23,28,258.44
3649,2025-01,2025-01-04,8.03,28,224.84
3649,2025-01,2025-01-05,9.25,28,259.0
3649,2025-01,2025-01-06,8.93,28,250.04
3649,2025-01,2025-01-07,8.52,28,238.56
3649,2025-01,2025-01-08,9.3,28,260.4
3649,2025-01,2025-01-09,9.03,28,252.84
3649,2025-01,2025-01-10,9.58,28,268.24
3649,2025-01,2025-01-12,9.62,28,269.36
3649,2025-01,2025-01-13,8.55,28,239.4
3649,2025-01,2025-01-14,9.67,28,270.76
3649,2025-01,2025-01-15,8.82,28,246.96
3649,2025-01,2025-01-16,7.5,28,210.0
3649,2025-01,2025-01-17,9.63,28,269.64
3649,2025-01,2025-01-19,7.87,28,220.36
3649,2025-01,2025-01-20,9.52,28,266.56
3649,2025-01,2025-01-21,9.93,28,278.04
3649,2025-01,2025-01-22,7.75,28,217.0
3649,2025-01,2025-01-23,8.85,28,247.8
3649,2025-01,2025-01-24,8.78,28,245.84
3649,2025-01,2025-01-27,9.77,28,273.56
3649,2025-01,2025-01-28,9.65,28,270.2
3649,2025-01,2025-01-29,9.27,28,259.56
3649,2025-01,2025-01-30,9.08,28,254.24
3649,2025-01,2025-01-31,9.13,28,255.64
3649,2025-01,2025-02-01,9.85,28,275.8
3649,2025-01,2025-02-03,8.88,28,248.64
3649,2025-01,2025-02-04,9.45,28,264.6
3649,2025-01,2025-02-05,9.17,28,256.76
3649,2025-01,2025-02-06,8.02,28,224.56
3649,2025-01,2025-02-07,7.57,28,211.96
3649,2025-01,2025-02-10,7.6,28,212.8
3649,2025-01,2025-02-11,8.57,28,239.96
3649,2025-01,2025-02-12,9.68,28,271.04
3649,2025-01,2025-02-13,7.85,28,219.8
3649,2025-01,2025-02-14,7.9,28,221.2
3649,2025-01,2025-02-16,8.03,28,224.84
3649,2025-01,2025-02-17,8.87,28,248.36
3649,2025-01,2025-02-18,8.98,28,251.44
3649,2025-01,2025-02-19,8.9,28,249.2
3649,2025-01,2025-02-20,8.58,28,240.24
3649,2025-01,2025-02-21,9.2,28,257.6
3649,2025-01,2025-02-23,8.32,28,232.96
3649,2025-01,2025-02-24,7.95,28,222.6
3649,2025-01,2025-02-25,8.1,28,226.8
3649,2025-01,2025-02-26,9.9,28,277.2
3649,2025-01,2025-02-27,9.63,28,269.64
3649,2025-01,2025-02-28,8.37,28,234.36
3661,2025-01,2025-01-01,9.85,38,374.3
3661,2025-01,2025-01-02,9.9,38,376.2
3661,2025-01,2025-01-03,8.53,38,324.14
3661,2025-01,2025-01-06,8.45,38,321.1
3661,2025-01,2025-01-07,8.2,38,311.6
3661,2025-01,2025-01-08,8.3,38,315.4
3661,2025-01,2025-01-09,8.6,38,326.8
3661,2025-01,2025-01-10,9.82,38,373.16
3661,2025-01,2025-01-11,8.05,38,305.9
3661,2025-01,2025-01-12,7.63,38,289.94
3661,2025-01,2025-01-13,8.4,38,319.2
3661,2025-01,2025-01-14,8.2,38,311.6
3661,2025-01,2025-01-15,9.68,38,367.84
3661,2025-01,2025-01-16,9.13,38,346.94
3661,2025-01,2025-01-17,7.52,38,285.76
3661,2025-01,2025-01-19,9.82,38,373.16
3661,2025-01,2025-01-20,7.83,38,297.54
3661,2025-01,2025-01-21,9.95,38,378.1
3661,2025-01,2025-01-22,9.27,38,352.26
3661,2025-01,2025-01-23,9.08,38,345.04
3661,2025-01,2025-01-24,7.93,38,301.34
3661,2025-01,2025-01-26,9.82,38,373.16
3661,2025-01,2025-01-27,8.03,38,305.14
3661,2025-01,2025-01-28,9.37,38,356.06
3661,2025-01,2025-01-29,9.77,38,371.26
3661,2025-01,2025-01-30,9.87,38,375.06
3661,2025-01,2025-01-31,9.03,38,343.14
3661,2025-01,2025-02-01,8.32,38,316.16
3661,2025-01,2025-02-02,9.72,38,369.36
3661,2025-01,2025-02-03,9.87,38,375.06
3661,2025-01,2025-02-04,7.98,38,303.24
3661,2025-01,2025-02-05,8.38,38,318.44
3661,2025-01,2025-02-06,9.28,38,352.64
3661,2025-01,2025-02-07,9.7,38,368.6
3661,2025-01,2025-02-08,7.95,38,302.1
3661,2025-01,2025-02-09,9.55,38,362.9
3661,2025-01,2025-02-10,7.68,38,291.84
3661,2025-01,2025-02-11,9.43,38,358.34
3661,2025-01,2025-02-12,8.67,38,329.46
3661,2025-01,2025-02-13,9.65,38,366.7
3661,2025-01,2025-02-14,8.0,38,304.0
3661,2025-01,2025-02-15,7.52,38,285.76
3661,2025-01,2025-02-16,7.8,38,296.4
3661,2025-01,2025-02-17,8.43,38,320.34
3661,2025-01,2025-02-18,7.53,38,286.14
3661,2025-01,2025-02-19,9.58,38,364.04
3661,2025-01,2025-02-20,9.12,38,346.56
3661,2025-01,2025-02-21,9.15,38,347.7
3661,2025-01,2025-02-24,9.43,38,358.34
3661,2025-01,2025-02-25,8.87,38,337.06
3661,2025-01,2025-02-26,8.57,38,325.66
3661,2025-01,2025-02-27,9.63,38,365.94
3661,2025-01,2025-02-28,7.72,38,293.36
3661,2025-01,2025-03-01,8.42,38,319.96
3691,2025-01,2025-01-01,9.7,38,368.6
3691,2025-01,2025-01-02,9.35,38,355.3
3691,2025-01,2025-01-03,9.18,38,348.84
3691,2025-01,2025-01-04,9.15,38,347.7
3691,2025-01,2025-01-06,9.08,38,345.04
3691,2025-01,2025-01-07,8.5,38,323.0
3691,2025-01,2025-01-08,9.05,38,343.9
3691,2025-01,2025-01-09,8.98,38,341.24
3691,2025-01,2025-01-10,9.92,38,376.96
3691,2025-01,2025-01-11,8.32,38,316.16
3691,2025-01,2025-01-12,8.35,38,317.3
3691,2025-01,2025-01-13,9.42,38,357.96
3691,2025-01,2025-01-14,9.43,38,358.34
3691,2025-01,2025-01-15,8.77,38,333.26
3691,2025-01,2025-01-16,9.23,38,350.74
3691,2025-01,2025-01-17,9.73,38,369.74
3691,2025-01,2025-01-20,7.7,38,292.6
3691,2025-01,2025-01-21,7.83,38,297.54
3691,2025-01,2025-01-22,9.43,38,358.34
3691,2025-01,2025-01-23,8.35,38,317.3
3691,2025-01,2025-01-24,7.78,38,295.64
3691,2025-01,2025-01-27,9.65,38,366.7
3691,2025-01,2025-01-28,8.55,38,324.9
3691,2025-01,2025-01-29,7.55,38,286.9
3691,2025-01,2025-01-30,9.85,38,374.3
3691,2025-01,2025-01-31,8.48,38,322.24
3691,2025-01,2025-02-03,7.73,38,293.74
3691,2025-01,2025-02-04,8.35,38,317.3
3691,2025-01,2025-02-05,8.98,38,341.24
3691,2025-01,2025-02-06,7.58,38,288.04
3691,2025-01,2025-02-07,8.88,38,337.44
3691,2025-01,2025-02-10,8.37,38,318.06
3691,2025-01,2025-02-11,8.32,38,316.16
3691,2025-01,2025-02-12,9.43,38,358.34
3691,2025-01,2025-02-13,8.82,38,335.16
3691,2025-01,2025-02-14,9.88,38,375.44
3691,2025-01,2025-02-17,8.5,38,323.0
3691,2025-01,2025-02-18,7.58,38,288.04
3691,2025-01,2025-02-19,8.48,38,322.24
3691,2025-01,2025-02-20,8.45,38,321.1
3691,2025-01,2025-02-21,7.65,38,290.7
3691,2025-01,2025-02-24,8.37,38,318.06
3691,2025-01,2025-02-25,8.08,38,307.04
3691,2025-01,2025-02-26,8.47,38,321.86
3691,2025-01,2025-02-27,7.83,38,297.54
3691,2025-01,2025-02-28,9.08,38,345.04
3691,2025-01,2025-03-01,8.73,38,331.74
3703,2025-01,2025-01-01,9.53,28,266.84
3703,2025-01,2025-01-02,9.9,28,277.2
3703,2025-01,2025-01-03,8.8,28,246.4
3703,2025-01,2025-01-05,7.68,28,215.04
3703,2025-01,2025-01-06,8.63,28,241.64
3703,2025-01,2025-01-07,8.87,28,248.36
3703,2025-01,2025-01-08,9.13,28,255.64
3703,2025-01,2025-01-09,7.67,28,214.76
3703,2025-01,2025-01-10,8.13,28,227.64
3703,2025-01,2025-01-11,8.83,28,247.24
3703,2025-01,2025-01-13,9.67,28,270.76
3703,2025-01,2025-01-14,9.13,28,255.64
3703,2025-01,2025-01-15,8.8,28,246.4
3703,2025-01,2025-01-16,8.48,28,237.44
3703,2025-01,2025-01-17,7.85,28,219.8
3703,2025-01,2025-01-19,8.28,28,231.84
3703,2025-01,2025-01-20,9.5,28,266.0
3703,2025-01,2025-01-21,9.75,28,273.0
3703,2025-01,2025-01-22,8.53,28,238.84
3703,2025-01,2025-01-23,7.78,28,217.84
3703,2025-01,2025-01-24,7.72,28,216.16
3703,2025-01,2025-01-27,9.82,28,274.96
3703,2025-01,2025-01-28,9.25,28,259.0
3703,2025-01,2025-01-29,7.55,28,211.4
3703,2025-01,2025-01-30,9.42,28,263.76
3703,2025-01,2025-01-31,8.77,28,245.56
3703,2025-01,2025-02-03,8.68,28,243.04
3703,2025-01,2025-02-04,9.45,28,264.6
3703,2025-01,2025-02-05,7.92,28,221.76
3703,2025-01,2025-02-06,7.57,28,211.96
3703,2025-01,2025-02-07,9.08,28,254.24
3703,2025-01,2025-02-10,9.1,28,254.8
3703,2025-01,2025-02-11,9.17,28,256.76
3703,2025-01,2025-02-12,8.1,28,226.8
3703,2025-01,2025-02-13,7.73,28,216.44
3703,2025-01,2025-02-14,9.95,28,278.6
3703,2025-01,2025-02-15,9.78,28,273.84
3703,2025-01,2025-02-17,9.52,28,266.56
3703,2025-01,2025-02-18,9.25,28,259.0
3703,2025-01,2025-02-19,8.95,28,250.6
3703,2025-01,2025-02-20,7.52,28,210.56
3703,2025-01,2025-02-21,8.32,28,232.96
3703,2025-01,2025-02-24,9.5,28,266.0
3703,2025-01,2025-02-25,8.85,28,247.8
3703,2025-01,2025-02-26,9.75,28,273.0
3703,2025-01,2025-02-27,9.55,28,267.4
3703,2025-01,2025-02-28,8.8,28,246.4
3721,2025-01,2025-01-01,8.85,32,283.2
3721,2025-01,2025-01-02,8.65,32,276.8
3721,2025-01,2025-01-03,8.07,32,258.24
3721,2025-01,2025-01-06,9.73,32,311.36
3721,2025-01,2025-01-07,8.33,32,266.56
3721,2025-01,2025-01-08,8.45,32,270.4
3721,2025-01,2025-01-09,8.6,32,275.2
3721,2025-01,2025-01-10,8.95,32,286.4
3721,2025-01,2025-01-13,9.08,32,290.56
3721,2025-01,2025-01-14,8.83,32,282.56
3721,2025-01,2025-01-15,9.45,32,302.4
3721,2025-01,2025-01-16,8.08,32,258.56
3721,2025-01,2025-01-17,7.9,32,252.8
3721,2025-01,2025-01-20,8.7,32,278.4
3721,2025-01,2025-01-21,8.98,32,287.36
3721,2025-01,2025-01-22,9.2,32,294.4
3721,2025-01,2025-01-23,8.35,32,267.2
3721,2025-01,2025-01-24,9.95,32,318.4
3721,2025-01,2025-01-27,9.98,32,319.36
3721,2025-01,2025-01-28,9.67,32,309.44
3721,2025-01,2025-01-29,7.6,32,243.2
3721,2025-01,2025-01-30,9.35,32,299.2
3721,2025-01,2025-01-31,7.83,32,250.56
3721,2025-01,2025-02-03,8.82,32,282.24
3721,2025-01,2025-02-04,8.87,32,283.84
3721,2025-01,2025-02-05,9.4,32,300.8
3721,2025-01,2025-02-06,9.78,32,312.96
3721,2025-01,2025-02-07,9.63,32,308.16
3721,2025-01,2025-02-10,9.5,32,304.0
3721,2025-01,2025-02-11,9.43,32,301.76
3721,2025-01,2025-02-12,7.52,32,240.64
3721,2025-01,2025-02-13,9.63,32,308.16
3721,2025-01,2025-02-14,8.18,32,261.76
3721,2025-01,2025-02-15,7.98,32,255.36
3721,2025-01,2025-02-17,9.83,32,314.56
3721,2025-01,2025-02-18,9.53,32,304.96
3721,2025-01,2025-02-19,7.52,32,240.64
3721,2025-01,2025-02-20,7.72,32,247.04
3721,2025-01,2025-02-21,8.22,32,263.04
3721,2025-01,2025-02-24,8.12,32,259.84
3721,2025-01,2025-02-25,8.08,32,258.56
3721,2025-01,2025-02-26,7.98,32,255.36
3721,2025-01,2025-02-27,9.82,32,314.24
3721,2025-01,2025-02-28,8.42,32,269.44
3728,2025-01,2025-01-01,9.55,28,267.4
3728,2025-01,2025-01-02,9.85,28,275.8
3728,2025-01,2025-01-03,9.23,28,258.44
3728,2025-01,2025-01-06,8.95,28,250.6
3728,2025-01,2025-01-07,8.47,28,237.16
3728,2025-01,2025-01-08,9.83,28,275.24
3728,2025-01,2025-01-09,9.35,28,261.8
3728,2025-01,2025-01-10,8.43,28,236.04
3728,2025-01,2025-01-13,9.17,28,256.76
3728,2025-01,2025-01-14,8.07,28,225.96
3728,2025-01,2025-01-15,9.78,28,273.84
3728,2025-01,2025-01-16,8.78,28,245.84
3728,2025-01,2025-01-17,9.52,28,266.56
3728,2025-01,2025-01-20,9.03,28,252.84
3728,2025-01,2025-01-21,9.68,28,271.04
3728,2025-01,2025-01-22,8.92,28,249.76
3728,2025-01,2025-01-23,9.12,28,255.36
3728,2025-01,2025-01-24,8.22,28,230.16
3728,2025-01,2025-01-27,7.53,28,210.84
3728,2025-01,2025-01-28,9.57,28,267.96
3728,2025-01,2025-01-29,8.97,28,251.16
3728,2025-01,2025-01-30,9.22,28,258.16
3728,2025-01,2025-01-31,8.0,28,224.0
3728,2025-01,2025-02-03,9.33,28,261.24
3728,2025-01,2025-02-04,8.07,28,225.96
3728,2025-01,2025-02-05,8.93,28,250.04
3728,2025-01,2025-02-06,7.97,28,223.16
3728,2025-01,2025-02-07,9.82,28,274.96
3728,2025-01,2025-02-09,9.5,28,266.0
3728,2025-01,2025-02-10,8.93,28,250.04
3728,2025-01,2025-02-11,8.4,28,235.2
3728,2025-01,2025-02-12,9.83,28,275.24
3728,2025-01,2025-02-13,7.98,28,223.44
3728,2025-01,2025-02-16,8.42,28,235.76
3728,2025-01,2025-02-17,7.95,28,222.6
3728,2025-01,2025-02-18,8.57,28,239.96
3728,2025-01,2025-02-19,9.48,28,265.44
3728,2025-01,2025-02-20,8.57,28,239.96
3728,2025-01,2025-02-21,8.55,28,239.4
3728,2025-01,2025-02-24,9.85,28,275.8
3728,2025-01,2025-02-25,8.12,28,227.36
3728,2025-01,2025-02-26,8.68,28,243.04
3728,2025-01,2025-02-27,8.73,28,244.44
3728,2025-01,2025-02-28,8.07,28,225.96
3742,2025-01,2025-01-01,8.53,28,238.84
3742,2025-01,2025-01-02,8.03,28,224.84
3742,2025-01,2025-01-03,9.62,28,269.36
3742,2025-01,2025-01-06,8.62,28,241.36
3742,2025-01,2025-01-07,8.08,28,226.24
3742,2025-01,2025-01-08,9.45,28,264.6
3742,2025-01,2025-01-09,9.23,28,258.44
3742,2025-01,2025-01-10,8.43,28,236.04
3742,2025-01,2025-01-12,9.9,28,277.2
3742,2025-01,2025-01-13,9.17,28,256.76
3742,2025-01,2025-01-14,7.83,28,219.24
3742,2025-01,2025-01-15,7.9,28,221.2
3742,2025-01,2025-01-16,9.35,28,261.8
3742,2025-01,2025-01-17,7.58,28,212.24
3742,2025-01,2025-01-20,7.97,28,223.16
3742,2025-01,2025-01-21,8.68,28,243.04
3742,2025-01,2025-01-22,8.87,28,248.36
3742,2025-01,2025-01-23,8.37,28,234.36
3742,2025-01,2025-01-24,7.55,28,211.4
3742,2025-01,2025-01-27,8.6,28,240.8
3742,2025-01,2025-01-28,8.95,28,250.6
3742,2025-01,2025-01-29,8.98,28,251.44
3742,2025-01,2025-01-30,7.73,28,216.44
3742,2025-01,2025-01-31,8.9,28,249.2
3742,2025-01,2025-02-03,9.68,28,271.04
3742,2025-01,2025-02-04,9.23,28,258.44
3742,2025-01,2025-02-05,8.65,28,242.2
3742,2025-01,2025-02-06,9.45,28,264.6
3742,2025-01,2025-02-07,7.73,28,216.44
3742,2025-01,2025-02-08,8.4,28,235.2
3742,2025-01,2025-02-10,7.87,28,220.36
3742,2025-01,2025-02-11,8.17,28,228.76
3742,2025-01,2025-02-12,9.22,28,258.16
3742,2025-01,2025-02-13,9.88,28,276.64
3742,2025-01,2025-02-14,7.85,28,219.8
3742,2025-01,2025-02-16,7.62,28,213.36
3742,2025-01,2025-02-17,8.82,28,246.96
3742,2025-01,2025-02-18,8.38,28,234.64
3742,2025-01,2025-02-19,9.28,28,259.84
3742,2025-01,2025-02-20,7.63,28,213.64
3742,2025-01,2025-02-21,7.88,28,220.64
3742,2025-01,2025-02-24,8.67,28,242.76
3742,2025-01,2025-02-25,8.6,28,240.8
3742,2025-01,2025-02-26,9.28,28,259.84
3742,2025-01,2025-02-27,7.98,28,223.44
3742,2025-01,2025-02-28,7.57,28,211.96
3743,2025-01,2025-01-01,7.67,28,214.76
3743,2025-01,2025-01-02,9.53,28,266.84
3743,2025-01,2025-01-03,8.85,28,247.8
3743,2025-01,2025-01-06,8.65,28,242.2
3743,2025-01,2025-01-07,8.6,28,240.8
3743,2025-01,2025-01-08,8.22,28,230.16
3743,2025-01,2025-01-09,7.9,28,221.2
3743,2025-01,2025-01-10,8.6,28,240.8
3743,2025-01,2025-01-13,9.0,28,252.0
3743,2025-01,2025-01-14,9.5,28,266.0
3743,2025-01,2025-01-15,8.73,28,244.44
3743,2025-01,2025-01-16,9.08,28,254.24
3743,2025-01,2025-01-17,9.53,28,266.84
3743,2025-01,2025-01-20,8.67,28,242.76
3743,2025-01,2025-01-21,8.0,28,224.0
3743,2025-01,2025-01-22,9.28,28,259.84
3743,2025-01,2025-01-23,9.65,28,270.2
3743,2025-01,2025-01-24,7.8,28,218.4
3743,2025-01,2025-01-27,9.85,28,275.8
3743,2025-01,2025-01-28,8.32,28,232.96
3743,2025-01,2025-01-29,8.82,28,246.96
3743,2025-01,2025-01-30,8.9,28,249.2
3743,2025-01,2025-01-31,9.83,28,275.24
3743,2025-01,2025-02-01,7.63,28,213.64
3743,2025-01,2025-02-03,9.82,28,274.96
3743,2025-01,2025-02-04,9.17,28,256.76
3743,2025-01,2025-02-05,7.85,28,219.8
3743,2025-01,2025-02-06,8.68,28,243.04
3743,2025-01,2025-02-07,9.53,28,266.84
3743,2025-01,2025-02-08,7.5,28,210.0
3743,2025-01,2025-02-09,9.83,28,275.24
3743,2025-01,2025-02-10,7.63,28,213.64
3743,2025-01,2025-02-11,9.68,28,271.04
3743,2025-01,2025-02-12,7.68,28,215.04
3743,2025-01,2025-02-13,7.63,28,213.64
3743,2025-01,2025-02-14,8.9,28,249.2
3743,2025-01,2025-02-17,8.35,28,233.8
3743,2025-01,2025-02-18,8.45,28,236.6
3743,2025-01,2025-02-19,9.25,28,259.0
3743,2025-01,2025-02-20,8.17,28,228.76
3743,2025-01,2025-02-21,9.13,28,255.64
3743,2025-01,2025-02-24,9.97,28,279.16
3743,2025-01,2025-02-25,8.7,28,243.6
3743,2025-01,2025-02-26,7.82,28,218.96
3743,2025-01,2025-02-27,8.05,28,225.4
3743,2025-01,2025-02-28,8.73,28,244.44
3749,2025-01,2025-01-01,7.87,28,220.36
3749,2025-01,2025-01-02,7.93,28,222.04
3749,2025-01,2025-01-03,9.32,28,260.96
3749,2025-01,2025-01-05,8.83,28,247.24
3749,2025-01,2025-01-06,8.28,28,231.84
3749,2025-01,2025-01-07,8.08,28,226.24
3749,2025-01,2025-01-08,9.27,28,259.56
3749,2025-01,2025-01-09,9.67,28,270.76
3749,2025-01,2025-01-10,9.42,28,263.76
3749,2025-01,2025-01-13,8.93,28,250.04
3749,2025-01,2025-01-14,9.75,28,273.0
3749,2025-01,2025-01-15,8.53,28,238.84
3749,2025-01,2025-01-16,8.52,28,238.56
3749,2025-01,2025-01-17,8.35,28,233.8
3749,2025-01,2025-01-20,8.78,28,245.84
3749,2025-01,2025-01-21,9.85,28,275.8
3749,2025-01,2025-01-22,9.12,28,255.36
3749,2025-01,2025-01-23,9.25,28,259.0
3749,2025-01,2025-01-24,9.07,28,253.96
3749,2025-01,2025-01-26,8.52,28,238.56
3749,2025-01,2025-01-27,7.95,28,222.6
3749,2025-01,2025-01-28,8.13,28,227.64
3749,2025-01,2025-01-29,9.0,28,252.0
3749,2025-01,2025-01-30,8.53,28,238.84
3749,2025-01,2025-01-31,8.08,28,226.24
3749,2025-01,2025-02-03,7.57,28,211.96
3749,2025-01,2025-02-04,8.4,28,235.2
3749,2025-01,2025-02-05,8.12,28,227.36
3749,2025-01,2025-02-06,7.7,28,215.6
3749,2025-01,2025-02-07,8.5,28,238.0
3749,2025-01,2025-02-10,9.27,28,259.56
3749,2025-01,2025-02-11,9.7,28,271.6
3749,2025-01,2025-02-12,9.0,28,252.0
3749,2025-01,2025-02-13,7.53,28,210.84
3749,2025-01,2025-02-14,8.27,28,231.56
3749,2025-01,2025-02-15,8.8,28,246.4
3749,2025-01,2025-02-17,8.62,28,241.36
3749,2025-01,2025-02-18,7.88,28,220.64
3749,2025-01,2025-02-19,7.88,28,220.64
3749,2025-01,2025-02-20,8.78,28,245.84
3749,2025-01,2025-02-21,7.73,28,216.44
3749,2025-01,2025-02-24,8.1,28,226.8
3749,2025-01,2025-02-25,9.28,28,259.84
3749,2025-01,2025-02-26,9.62,28,269.36
3749,2025-01,2025-02-27,9.65,28,270.2
3749,2025-01,2025-02-28,9.3,28,260.4
3749,2025-01,2025-03-01,9.4,28,263.2
3750,2025-01,2025-01-01,8.7,38,330.6
3750,2025-01,2025-01-02,8.33,38,316.54
3750,2025-01,2025-01-03,8.0,38,304.0
3750,2025-01,2025-01-06,7.5,38,285.0
3750,2025-01,2025-01-07,7.88,38,299.44
3750,2025-01,2025-01-08,8.1,38,307.8
3750,2025-01,2025-01-09,7.55,38,286.9
3750,2025-01,2025-01-10,9.95,38,378.1
3750,2025-01,2025-01-13,9.97,38,378.86
3750,2025-01,2025-01-14,9.75,38,370.5
3750,2025-01,2025-01-15,9.1,38,345.8
3750,2025-01,2025-01-16,9.22,38,350.36
3750,2025-01,2025-01-17,9.72,38,369.36
3750,2025-01,2025-01-20,9.23,38,350.74
3750,2025-01,2025-01-21,8.0,38,304.0
3750,2025-01,2025-01-22,9.42,38,357.96
